,PCT,CRIME,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
614,111,ARSON                                 ,14.0,14.0,8.0,4.0,5.0,14.0,3.0,4.0,12.0,7.0,2.0,5.0,4.0,1.0,2.0,2.0
615,111,FELONY SEX CRIMES (3),10.0,7.0,10.0,3.0,5.0,5.0,1.0,5.0,2.0,4.0,4.0,2.0,1.0,5.0,4.0,3.0
616,111,FELONY DANGEROUS DRUGS  (1),36.0,39.0,46.0,37.0,24.0,26.0,43.0,37.0,44.0,36.0,50.0,36.0,43.0,26.0,37.0,51.0
617,111,FELONY DANGEROUS WEAPONS (2)        ,2.0,14.0,6.0,9.0,2.0,11.0,16.0,9.0,9.0,23.0,6.0,8.0,4.0,5.0,4.0,5.0
618,111,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,139.0,211.0,174.0,87.0,58.0,93.0,121.0,87.0,58.0,54.0,57.0,84.0,90.0,190.0,129.0,154.0
619,111,OTHER FELONIES (4),56.0,48.0,60.0,81.0,81.0,57.0,78.0,43.0,60.0,50.0,77.0,73.0,59.0,63.0,49.0,57.0
620,111,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,279.0,372.0,337.0,279.0,268.0,335.0,421.0,313.0,291.0,293.0,335.0,319.0,325.0,379.0,291.0,351.0
621,112,FELONY POSSESSION STOLEN PROPERTY            ,3.0,11.0,5.0,6.0,7.0,1.0,3.0,9.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0
622,112,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,72.0,44.0,86.0,141.0,137.0,102.0,103.0,63.0,109.0,89.0,114.0,70.0,107.0,93.0,79.0,80.0
623,112,ARSON                                 ,4.0,13.0,9.0,6.0,7.0,6.0,23.0,13.0,6.0,5.0,3.0,0.0,6.0,3.0,6.0,9.0
624,112,FELONY SEX CRIMES (3),5.0,5.0,11.0,8.0,9.0,6.0,4.0,5.0,3.0,1.0,1.0,3.0,7.0,7.0,7.0,7.0
625,112,FELONY DANGEROUS DRUGS  (1),22.0,20.0,44.0,27.0,29.0,26.0,54.0,52.0,57.0,75.0,43.0,51.0,33.0,40.0,24.0,24.0
626,112,FELONY DANGEROUS WEAPONS (2)        ,2.0,2.0,7.0,4.0,10.0,5.0,9.0,8.0,3.0,6.0,2.0,3.0,2.0,7.0,4.0,9.0
627,112,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,87.0,112.0,90.0,46.0,34.0,49.0,37.0,31.0,30.0,46.0,37.0,26.0,58.0,58.0,53.0,68.0
628,112,OTHER FELONIES (4),58.0,46.0,43.0,56.0,49.0,48.0,45.0,50.0,50.0,35.0,39.0,46.0,44.0,41.0,54.0,61.0
629,112,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,253.0,253.0,295.0,294.0,282.0,243.0,278.0,231.0,262.0,260.0,243.0,203.0,261.0,253.0,231.0,260.0
630,113,FELONY POSSESSION STOLEN PROPERTY            ,100.0,79.0,68.0,64.0,56.0,36.0,25.0,35.0,28.0,32.0,43.0,53.0,70.0,43.0,25.0,46.0
631,113,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,71.0,78.0,109.0,125.0,152.0,119.0,153.0,189.0,216.0,230.0,250.0,204.0,232.0,235.0,283.0,234.0
632,113,ARSON                                 ,41.0,52.0,39.0,22.0,20.0,20.0,23.0,31.0,27.0,16.0,23.0,21.0,17.0,30.0,17.0,18.0
633,113,FELONY SEX CRIMES (3),36.0,33.0,33.0,23.0,14.0,15.0,23.0,26.0,10.0,7.0,18.0,13.0,16.0,13.0,22.0,11.0
634,113,FELONY DANGEROUS DRUGS  (1),525.0,384.0,400.0,274.0,354.0,436.0,444.0,471.0,345.0,307.0,255.0,327.0,263.0,261.0,257.0,233.0
635,113,FELONY DANGEROUS WEAPONS (2)        ,104.0,79.0,108.0,78.0,80.0,135.0,115.0,136.0,163.0,208.0,201.0,236.0,250.0,237.0,222.0,140.0
636,113,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,307.0,289.0,238.0,156.0,184.0,191.0,178.0,106.0,96.0,91.0,161.0,150.0,217.0,228.0,205.0,225.0
637,113,OTHER FELONIES (4),207.0,198.0,232.0,243.0,194.0,250.0,200.0,299.0,358.0,332.0,406.0,369.0,415.0,486.0,539.0,462.0
638,113,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,1391.0,1192.0,1227.0,985.0,1054.0,1202.0,1161.0,1293.0,1243.0,1223.0,1357.0,1373.0,1480.0,1533.0,1570.0,1369.0
639,114,FELONY POSSESSION STOLEN PROPERTY            ,27.0,19.0,30.0,13.0,19.0,15.0,16.0,22.0,15.0,15.0,10.0,9.0,9.0,8.0,5.0,9.0
640,114,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,53.0,78.0,66.0,110.0,209.0,245.0,250.0,293.0,195.0,149.0,109.0,128.0,152.0,157.0,146.0,135.0
641,114,ARSON                                 ,57.0,47.0,35.0,17.0,38.0,24.0,18.0,21.0,18.0,25.0,12.0,10.0,17.0,14.0,10.0,9.0
642,114,FELONY SEX CRIMES (3),39.0,28.0,28.0,22.0,14.0,20.0,19.0,14.0,8.0,9.0,23.0,14.0,23.0,24.0,20.0,22.0
643,114,FELONY DANGEROUS DRUGS  (1),469.0,229.0,264.0,191.0,234.0,278.0,318.0,354.0,259.0,280.0,190.0,207.0,231.0,299.0,239.0,231.0
644,114,FELONY DANGEROUS WEAPONS (2)        ,30.0,24.0,37.0,27.0,36.0,53.0,72.0,77.0,66.0,83.0,65.0,59.0,71.0,76.0,104.0,73.0
645,114,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,263.0,304.0,304.0,103.0,131.0,147.0,121.0,123.0,117.0,139.0,147.0,242.0,178.0,150.0,235.0,213.0
646,114,OTHER FELONIES (4),168.0,143.0,186.0,154.0,138.0,187.0,185.0,247.0,189.0,195.0,195.0,237.0,270.0,249.0,332.0,320.0
647,114,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,1106.0,872.0,950.0,637.0,819.0,969.0,999.0,1151.0,867.0,895.0,751.0,906.0,951.0,977.0,1091.0,1012.0
648,115,FELONY POSSESSION STOLEN PROPERTY            ,25.0,22.0,20.0,25.0,20.0,13.0,18.0,18.0,24.0,13.0,21.0,17.0,11.0,19.0,11.0,8.0
649,115,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,138.0,133.0,83.0,145.0,325.0,458.0,324.0,339.0,417.0,334.0,289.0,222.0,246.0,222.0,197.0,165.0
650,115,ARSON                                 ,28.0,30.0,11.0,12.0,12.0,13.0,15.0,8.0,15.0,10.0,13.0,9.0,8.0,5.0,5.0,5.0
651,115,FELONY SEX CRIMES (3),22.0,28.0,29.0,11.0,16.0,15.0,22.0,13.0,24.0,26.0,24.0,21.0,32.0,22.0,13.0,29.0
652,115,FELONY DANGEROUS DRUGS  (1),381.0,233.0,255.0,233.0,245.0,234.0,305.0,195.0,218.0,276.0,227.0,189.0,160.0,212.0,177.0,196.0
653,115,FELONY DANGEROUS WEAPONS (2)        ,35.0,19.0,37.0,28.0,39.0,62.0,54.0,53.0,45.0,45.0,34.0,39.0,65.0,92.0,61.0,73.0
654,115,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,82.0,131.0,114.0,100.0,62.0,106.0,119.0,150.0,169.0,135.0,139.0,116.0,152.0,167.0,220.0,197.0
655,115,OTHER FELONIES (4),127.0,132.0,125.0,123.0,134.0,140.0,145.0,148.0,161.0,159.0,156.0,156.0,136.0,183.0,261.0,193.0
656,115,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,838.0,728.0,674.0,677.0,853.0,1041.0,1002.0,924.0,1073.0,998.0,903.0,769.0,810.0,922.0,945.0,866.0
657,120,FELONY POSSESSION STOLEN PROPERTY            ,27.0,21.0,22.0,19.0,7.0,14.0,13.0,8.0,11.0,7.0,10.0,5.0,10.0,6.0,5.0,8.0
658,120,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,99.0,76.0,135.0,162.0,175.0,174.0,200.0,204.0,169.0,171.0,205.0,222.0,182.0,97.0,63.0,97.0
659,120,ARSON                                 ,92.0,55.0,70.0,43.0,62.0,56.0,61.0,47.0,67.0,38.0,50.0,34.0,42.0,44.0,22.0,24.0
660,120,FELONY SEX CRIMES (3),35.0,30.0,17.0,17.0,27.0,17.0,32.0,36.0,27.0,37.0,50.0,28.0,24.0,27.0,18.0,21.0
661,120,FELONY DANGEROUS DRUGS  (1),1378.0,837.0,604.0,394.0,444.0,718.0,889.0,854.0,723.0,717.0,609.0,474.0,348.0,307.0,233.0,231.0
662,120,FELONY DANGEROUS WEAPONS (2)        ,48.0,48.0,27.0,30.0,47.0,43.0,103.0,87.0,125.0,132.0,154.0,150.0,130.0,83.0,49.0,51.0
663,120,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,501.0,375.0,375.0,291.0,264.0,261.0,301.0,277.0,257.0,196.0,165.0,243.0,173.0,153.0,140.0,133.0
664,120,OTHER FELONIES (4),205.0,187.0,262.0,256.0,221.0,216.0,208.0,229.0,229.0,233.0,195.0,204.0,201.0,181.0,169.0,195.0
665,120,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,2385.0,1629.0,1512.0,1212.0,1247.0,1499.0,1807.0,1742.0,1608.0,1531.0,1438.0,1360.0,1110.0,898.0,699.0,760.0
675,122,FELONY POSSESSION STOLEN PROPERTY            ,10.0,8.0,12.0,12.0,8.0,8.0,15.0,6.0,5.0,7.0,6.0,9.0,3.0,4.0,4.0,7.0
676,122,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,65.0,67.0,90.0,150.0,308.0,202.0,265.0,231.0,219.0,235.0,222.0,213.0,203.0,159.0,116.0,100.0
677,122,ARSON                                 ,51.0,40.0,44.0,25.0,47.0,39.0,41.0,22.0,48.0,28.0,24.0,21.0,25.0,17.0,13.0,9.0
678,122,FELONY SEX CRIMES (3),13.0,7.0,13.0,4.0,9.0,5.0,11.0,21.0,13.0,11.0,9.0,11.0,17.0,14.0,9.0,7.0
679,122,FELONY DANGEROUS DRUGS  (1),150.0,127.0,157.0,115.0,126.0,100.0,197.0,228.0,271.0,267.0,224.0,237.0,227.0,201.0,139.0,89.0
680,122,FELONY DANGEROUS WEAPONS (2)        ,13.0,14.0,5.0,8.0,12.0,11.0,17.0,19.0,36.0,34.0,48.0,53.0,57.0,45.0,19.0,14.0
681,122,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,531.0,470.0,398.0,287.0,254.0,254.0,139.0,108.0,133.0,104.0,99.0,130.0,127.0,133.0,102.0,180.0
682,122,OTHER FELONIES (4),158.0,171.0,209.0,166.0,172.0,144.0,146.0,157.0,148.0,150.0,136.0,138.0,186.0,156.0,201.0,216.0
683,122,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,991.0,904.0,928.0,767.0,936.0,763.0,831.0,792.0,873.0,836.0,768.0,812.0,845.0,729.0,603.0,622.0
684,123,FELONY POSSESSION STOLEN PROPERTY            ,2.0,3.0,5.0,9.0,3.0,2.0,10.0,2.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0
685,123,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,8.0,17.0,29.0,63.0,134.0,62.0,98.0,85.0,106.0,111.0,103.0,95.0,77.0,69.0,98.0,84.0
686,123,ARSON                                 ,26.0,9.0,16.0,9.0,34.0,14.0,19.0,11.0,19.0,6.0,11.0,7.0,8.0,9.0,8.0,5.0
687,123,FELONY SEX CRIMES (3),10.0,4.0,6.0,9.0,3.0,1.0,4.0,5.0,4.0,5.0,5.0,2.0,8.0,4.0,3.0,3.0
688,123,FELONY DANGEROUS DRUGS  (1),39.0,32.0,41.0,36.0,38.0,35.0,87.0,63.0,100.0,97.0,60.0,69.0,76.0,122.0,150.0,116.0
689,123,FELONY DANGEROUS WEAPONS (2)        ,2.0,2.0,4.0,4.0,6.0,6.0,6.0,14.0,11.0,16.0,6.0,6.0,7.0,13.0,11.0,8.0
690,123,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,160.0,170.0,223.0,253.0,210.0,196.0,206.0,144.0,136.0,96.0,90.0,104.0,80.0,102.0,98.0,104.0
691,123,OTHER FELONIES (4),77.0,48.0,64.0,42.0,45.0,50.0,37.0,37.0,42.0,35.0,57.0,30.0,36.0,41.0,49.0,51.0
692,123,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,324.0,285.0,388.0,425.0,473.0,366.0,467.0,361.0,422.0,367.0,332.0,313.0,293.0,361.0,418.0,376.0
